EWHA_ORI_SPID	DB_Chemical_name	FINAL_CID	Hepatotoxicity	SCORE	HLT	PT	LIVERTOX_SCORE	LIVERTOX_REF_CONT	REF_FILE_NAME	REF_FILE_PAGE	SAMPLE_CLASS
LV_937	Sofosbuvir	45375808	1	3	Hepatic failure and associated disorders	Hepatic encephalopathy	E	In several instances, decompensation occurred within 2 to 6 weeks of starting therapy (Case 1), while in others it occurred late during therapy or in the immediate posttreatment period. The typical pattern of onset was a progressive rise in bilirubin with signs of hepatic failure such as prolongation of the prothrombin time, decrease in serum albumin and appearance of ascites and hepatic encephalopathy.	Sofosbuvir.pdf	2	T_1_3
LV_938	Solifenacin	154059	0	3	NO_HLT	NO_PT	NO_SCORE	Like other anticholinergic agents, solifenacin has not been linked to episodes of liver enzyme elevations or clinically apparent liver injury.	Solifenacin.pdf	1	T_0_3
LV_939	Solriamfetol	10130337	0	3	NO_HLT	NO_PT	E	Furthermore, despite widescale use, there have not been reports of clinically apparent liver injury due to modafinil or armodafinil. 	ModafinilArmodafinil.pdf	1	T_0_3
LV_940	Solriamfetol	10130337	0	3	NO_HLT	NO_PT	E	Since its approval in 2019, there have been no publications describing clinically apparent liver injury due to solriamfetol.	Solriamfetol.pdf	1	T_0_3
LV_941	Somatostatin	16129706	0	3	NO_HLT	NO_PT	E	Most cases of liver injury associated with octreotide therapy have been asymptomatic and anicteric, and marked by prominent elevations in serum ALT and AST with normal or near normal serum alkaline phosphatase, GGT and bilirubin. In some instances, however, jaundice has arisen, particularly with rechallenge. 	Octreotide.pdf	2	T_0_3
LV_942	Somatostatin	16129706	0	3	NO_HLT	NO_PT	E	Mild, transient, asymptomatic elevations in serum aminotransferase levels occur in up to 29% of patients receiving pasireotide LAR, but elevations above 5 times the upper limit of normal are rare (<1%) and no case of clinically apparent liver injury with jaundice was reported in the preregistration trials of pasireotide in acromegaly. 	Lanreotide.pdf	2	T_0_3
LV_943	Somatostatin	16129706	0	3	NO_HLT	NO_PT	E	elevations above 5 times the upper limit of normal are rare (<1%) and no case of clinically apparent liver injury with jaundice was reported in the preregistration trials of pasireotide in acromegaly. 	Pasireotide.pdf	2	T_0_3
LV_944	Sonidegib	24775005	0	3	NO_HLT	NO_PT	E*	In these trials, there were no cases of clinically apparent liver injury, hepatitis with jaundice or death from liver failure.	Sonidegib.pdf	1	T_0_3
LV_945	Sorafenib	216239	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	B	The onset of acute liver injury ranged from a few days to 8 weeks of starting sorafenib, and the pattern of injury was typically hepatocellular with marked elevations in serum aminotransferase levels.	Sorafenib.pdf	1	T_1_3
LV_946	Sotalol	5253	1	3	Cholestasis and jaundice	Jaundice	E	Sotalol has been linked to a single case of clinically apparent liver injury, with onset of an acute hepatitis-like syndrome with prolonged jaundice 12 weeks after sotalol was initiated.	Sotalol.pdf	1	T_1_3
LV_947	Spironolactone	5833	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	D	Clinically apparent liver injury from spironolactone is rare and only a few instances have been reported as isolated case reports. The liver injury typically arises after 4 to 8 weeks of therapy and the pattern of serum enzyme elevations is usually hepatocellular or mixed.	Spironolactone.pdf	1	T_1_3
LV_948	Spirulina	91864513	0	3	NO_HLT	NO_PT	D	In controlled trials, spirulina has not been linked to serum enzyme elevations or to instances of clinically apparent liver injury	Spirulina.pdf	1	T_0_3
LV_949	Stanozolol	25249	1	3	Cholestasis and jaundice	Cholestasis	NO_SCORE	The frequency of acute cholestasis from androgenic steroids is not well known, but it is likely somewhat dose related and may occur in ~1% of patients treated with methyltestosterone, danazol, stanozolol or oxymetholone.	AndrogenicSteroids.pdf	2	T_1_3
LV_950	Stavudine	18283	1	3	Hepatic failure and associated disorders	Acute hepatic failure	A	Stavudine is a well known cause of liver injury and is regularly listed in case series of drug induced liver injury and acute liver failure.	Stavudine.pdf	1	T_1_3
LV_951	Stiripentol	5311454	0	3	NO_HLT	NO_PT	E	Since its general availability, there have been no published case reports of stiripentol hepatotoxicity.	Stiripentol.pdf	2	T_0_3
LV_952	Streptomycin	19649	1	3	Cholestasis and jaundice	Jaundice	E	Only isolated case reports of acute liver injury with jaundice have been associated with streptomycin therapy and always in combination with other antituberculosis medications which are more clearly hepatotoxic, such as isoniazid, pyrazinamide and rifampin.	Streptomycin.pdf	1	T_1_3
LV_953	Streptozocin	29327	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	D	no other chemotherapy was given, in another fluorouracil was coadministered and the patient presented with fever, anuria, acute hepatitis T 1280, bilirubin 11.9, prothrombin index 10%, eosinophils 2600/ µL] at the end of a 5 day course of treatment. 	Streptozocin.pdf	1	T_1_3
LV_954	Succimer	2724354	0	3	NO_HLT	NO_PT	E	There have been no clinical reports of liver injury with jaundice attributed to succimer, but it has had limited general clinical use.	Succimer.pdf	1	T_0_3
LV_955	Sufentanil	41693	0	3	NO_HLT	NO_PT	E	Although fentanyl has many serious side effects and has been implicated in deaths from overdose and inadvertent use, it has not been linked to cases of clinically apparent liver injury	FentanylAndAnalogues.pdf	2	T_0_3
LV_956	Sulfadiazine	5215	1	3	Cholestasis and jaundice	Cholestasis	NO_SCORE	 The pattern of injury is typically mixed, although fatal cases are often hepatocellular and prolonged cholestatic cases have also been described.	Sulfadiazine.pdf	1	T_1_3
LV_957	Sulfamethoxazole- Trimethoprim	358641	1	3	Cholestasis and jaundice	Jaundice	NO_SCORE	TMP-SMZ causes a characteristic idiosyncratic liver injury that has features of drug-allergy or hypersensitivityand that resembles the injury attributable to the sulfonamides. The typical onset is sudden development of fever and rash followed by jaundice within a few days or weeks of starting the medication.	SMZ-TMP.pdf	1	T_1_3
LV_958	Sulfasalazine	5339	1	3	Cholestasis and jaundice	Cholestasis	A	The hepatotoxicity of sulfasalazine is much more frequent than with mesalamine and is discussed separately.	Mesalamine.pdf	2	T_1_3
LV_959	Sulfasalazine	5339	1	3	Cholestasis and jaundice	Cholestasis	NO_SCORE	The pattern of injury is typically mixed but can be cholestatic or hepatocellular, and can be complicated and prolonged. Sulfasalazine has been linked to cases of acute liver failure, particularly with hepatocellular patterns of injury.	Sulfasalazine.pdf	1	T_1_3
LV_960	Sulindac	1548887	1	3	Cholestasis and jaundice	Jaundice	A	Sulindac hepatotoxicity typically presents with fever, rash, nausea and vomiting and abdominal pain arising within a few days or weeks of starting the medication and followed shortly thereafter by jaundice. 	Sulindac.pdf	1	T_1_3
LV_961	Sumatriptan	5358	0	3	NO_HLT	NO_PT	E	In large prospective controlled trials, the different triptans have not been associated with serum enzyme elevations or hepatotoxicity	SerotoninRcptAgonist.pdf	2	T_0_3
LV_962	Sunitinib	5329102	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	B	The pattern of serum enzyme elevations was typically hepatocellular and the clinical presentation resembled acute hepatic necrosis. 	Sunitinib.pdf	1	T_1_3
LV_963	Suvorexant	24965990	0	3	NO_HLT	NO_PT	E	In the registration trials of suvorexant, there were no reports of clinically apparent liver injury. 	Suvorexant.pdf	1	T_0_3
LV_964	Tacrine	1935	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	A	Subsequently, however, several cases of acute hepatocellular injury with jaundice attributed to tacrine were reported	Tacrine.pdf	2	T_1_3
LV_965	Tacrolimus	445643	1	3	Cholestasis and jaundice	Hepatitis cholestatic	C	Tacrolimus has also been implicated in instances of cholestatic hepatitis, but clinically apparent liver injury is rare.	Tacrolimus.pdf	1	T_1_3
LV_966	Tadalafil	110635	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	D	tadalafil was linked to cholestatic hepatitis arising within a few days of starting the medication. 	Tadalafil.pdf	2	T_1_3
LV_967	Tafenoquine	115358	0	3	NO_HLT	NO_PT	E	Tafenoquine can cause hemolysis in patients with G6PD deficiency, which can result in mild indirect hyperbilirubinemia and jaundice, but without significant accompanying evidence of liver injury.	Tafenoquine.pdf	2	T_0_3
LV_968	Talazoparib	135565082	0	3	NO_HLT	NO_PT	E*	Because of the limited clinical experience with using talazoparib and other PARP inhibitors, their potential for causing liver injury is not well defined.	Talazoparib.pdf	1	T_0_3
LV_969	Tamoxifen	2733526	1	3	Cholestasis and jaundice	Cholestasis	B	Tamoxifen has been associated with rare instances of idiosyncratic, clinically apparent liver injury, typically arising within the first six months of treatment and having variable presentations with cholestatic, mixed or hepatocellular pattern of enzyme elevations. 	Tamoxifen.pdf	1	T_1_3
LV_970	Tamoxifen	2733526	1	3	Cholestasis and jaundice	Cholestasis	B	While ospemifene has had only limited widescale use, it has not been linked to episodes of liver injury in the published literature or to the cholestatic hepatitis that has been linked to other SERMs such as tamoxifen and raloxifene.	SERMS.pdf	4	T_1_3
LV_971	Tamsulosin	129211	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	D	The onset of injury was 11 days after starting the medication, and the clinical picture was similar to acute cholecystitis with jaundice, abdominal pain and fever, but a hepatocellular pattern of serum enzyme elevations. 	Tamsulosin.pdf	1	T_1_3
LV_972	Tasimelteon	10220503	0	3	NO_HLT	NO_PT	E	Serum enzyme elevations occurred in up to 10% of tasimelteon treated patients compared to 5% of placebo controls, but instances of clinically apparent liver injury were not reported. 	Tasimelteon.pdf	1	T_0_3
LV_973	Tedizolid	11234049	0	3	NO_HLT	NO_PT	E	Therapy with tedizolid has been associated with mild and transient elevations in serum aminotransferase and alkaline phosphatase levels in 1% to 4% of patients, although similar rates of elevations occur in patients with infections treated with comparable agents including linezolid.	Tedizolid.pdf	1	T_0_3
LV_974	Tegaserod	135409453	0	3	NO_HLT	NO_PT	E	While moderate serum enzyme elevations during 5-HT4 receptor agonist therapy have been described, there have been have been no convincing reports of clinically apparent acute liver injury with jaundice attributed to these agents.	S5HT4RcptAgonist.pdf	2	T_0_3
LV_975	Telaprevir	3010818	1	3	ETC	ETC	E	Telaprevir, however, was associated with a high rate of rash, which was sometimes associated with features of hypersensitivity, including rare instances of DRESS and Stevens Johnson syndrome.	Telaprevir.pdf	2	T_1_3
LV_976	Telavancin	3081362	0	3	NO_HLT	NO_PT	E	these three agents are relatively new, have not been widely used and when used, are given for a relatively short period of time and none have been linked to serious cases of liver injury.	GlycopeptideAntibiot.pdf	1	T_0_3
LV_977	Telbivudine	159269	1	3	Hepatic viral infections	Hepatitis B	E	Telbivudine shares many features with the other L-nucleosides (lamivudine, emtricitabine) and has been linked to transient flares of hepatitis B during and after treatment of chronic hepatitis B. 	Telbivudine.pdf	1	T_1_3
LV_978	Telithromycin	3002190	1	3	Hepatocellular damage and hepatitis NEC	Hepatotoxicity	A	telithromycin has been linked to severe forms of acute, clinically apparent hepatotoxicity, first reported within a short time of its general approval for use in the United States. 	Telithromycin.pdf	1	T_1_3
LV_979	Telmisartan	65999	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	E*	Typically, the onset of liver injury is within 1 to 8 weeks of starting therapy, and the serum enzyme pattern is hepatocellular with an acute hepatitis-like clinical syndrome.	Telmisartan.pdf	1	T_1_3
LV_980	Telmisartan	65999	0	3	NO_HLT	NO_PT	E*	cholestasis has developed which can be prolonged and relapsing, but ARB therapy has not been associated with vanishing bile duct syndrome or chronic liver injury. 	Telmisartan.pdf	1	T_0_3
LV_981	Telotristat	25025298	0	3	NO_HLT	NO_PT	E	Apparent liver injury with jaundice was not observed in the several prelicensure clinical trials and has not been reported in the limited clinical experience with this agent since its approval.	Telotristat.pdf	1	T_0_3
LV_982	Temazepam	5391	1	3	Cholestasis and jaundice	Cholestasis	E	The clinical pattern of acute liver injury from benzodiazepines is typically cholestatic and mild-tomoderate in severity with a latency of 1 to 6 months.	Temazepam.pdf	1	T_1_3
LV_983	Temozolomide	5394	1	3	Cholestasis and jaundice	Jaundice	B	An instance of serum aminotransferase elevation with jaundice was reported in the registration trials of temozolomide and subsequent to its approval.	Temozolomide.pdf	1	T_1_3
LV_984	Temsirolimus	6918289	0	3	NO_HLT	NO_PT	E	there have been no case reports of clinically apparent liver injury attributed to temsirolimus use.	Temsirolimus.pdf	1	T_0_3
LV_985	Teniposide	452548	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	E	Chemotherapy with etoposide or teniposide in combination with other agents is associated with serum enzyme elevations in 5% to more than 50% of patients, depending upon the dose and other agents used.	EtoposideTeniposide.pdf	1	T_1_3
LV_986	Tenofovir	464205	1	3	Hepatic enzymes and function abnormalities	ETC	C	Like all nucleoside analogues used as therapy of hepatitis B, tenofovir can cause transient increases in serum aminotransferases during or after therapy. 	Tenofovir.pdf	2	T_1_3
